,id_veronacard,profilo,data_visita,ora_visita,sito_nome,poi
445417,041FAE72743380,vrcard2-48,5/30/2015,9:33:00,Anfiteatro Arena,49
445418,0458AA72743380,vrcard2-48,5/30/2015,9:33:00,Anfiteatro Arena,49
445419,04F166BA7B3F80,vrcard2-48,5/30/2015,9:33:00,Anfiteatro Arena,49
445420,04F147BA7B3F80,vrcard2-48,5/30/2015,9:33:00,Anfiteatro Arena,49
445421,04FB38BA7B3F80,vrcard2-24,5/30/2015,9:27:00,Anfiteatro Arena,49
445422,041444BA7B3F81,vrcard2-24,5/30/2015,9:27:00,Anfiteatro Arena,49
445423,049514BA7B3F80,vrcard2-24,5/30/2015,9:27:00,Anfiteatro Arena,49
445424,048AFEBA7B3F80,vrcard2-24,5/30/2015,9:27:00,Anfiteatro Arena,49
445425,04A785BA7B3F80,vrcard2-24,5/30/2015,9:27:00,Anfiteatro Arena,49
445426,04DEAA72743380,vrcard2-48,5/30/2015,9:24:00,Anfiteatro Arena,49
445427,04BCAA72743380,vrcard2-48,5/30/2015,9:24:00,Anfiteatro Arena,49
445428,048D55BA7B3F80,vrcard2-24,5/30/2015,9:19:00,Anfiteatro Arena,49
445429,0494F5BA7B3F80,vrcard2-24,5/30/2015,9:19:00,Anfiteatro Arena,49
445430,048962BA7B3F80,vrcard2-24,5/30/2015,9:18:00,Anfiteatro Arena,49
445431,0494DDBA7B3F80,vrcard2-24,5/30/2015,9:18:00,Anfiteatro Arena,49
445432,04938FBA7B3F80,vrcard2-24,5/30/2015,9:18:00,Anfiteatro Arena,49
445433,04896EBA7B3F80,vrcard2-24,5/30/2015,9:17:00,Anfiteatro Arena,49
445434,048956BA7B3F80,vrcard2-24,5/30/2015,9:17:00,Anfiteatro Arena,49
445435,04ECF5BA7B3F80,vrcard2-24,4/25/2015,10:42:00,Anfiteatro Arena,49
445436,04866ABA7B3F80,vrcard2-24,5/30/2015,9:01:00,Anfiteatro Arena,49
445437,04881DBA7B3F80,vrcard2-24,5/30/2015,9:01:00,Anfiteatro Arena,49
445438,049AA7BA7B3F80,vrcard2-24,5/30/2015,9:00:00,Anfiteatro Arena,49
445439,048B66BA7B3F80,vrcard2-24,5/30/2015,8:49:00,Anfiteatro Arena,49
445440,04951FBA7B3F80,vrcard2-24,5/30/2015,8:49:00,Anfiteatro Arena,49
445441,04A49ABA7B3F80,vrcard2-24,5/30/2015,8:49:00,Anfiteatro Arena,49
445442,047B3A523F3880,24 Ore,4/10/2015,14:06:00,Anfiteatro Arena,49
445443,047B2F523F3880,24 Ore,4/10/2015,14:06:00,Anfiteatro Arena,49
445444,040988BA7B3F81,vrcard2-48,5/30/2015,8:46:00,Anfiteatro Arena,49
445445,0411E3BA7B3F81,vrcard2-48,5/30/2015,8:44:00,Anfiteatro Arena,49
445446,0411C3BA7B3F81,vrcard2-48,5/30/2015,8:44:00,Anfiteatro Arena,49
445447,041194BA7B3F81,vrcard2-48,5/30/2015,8:44:00,Anfiteatro Arena,49
445448,0410BFBA7B3F81,vrcard2-48,5/30/2015,8:44:00,Anfiteatro Arena,49
445449,048AF9BA7B3F80,vrcard2-24,5/30/2015,8:42:00,Anfiteatro Arena,49
445450,04FA7EBA7B3F80,vrcard2-48,5/30/2015,8:32:00,Anfiteatro Arena,49
445451,04E17EBA7B3F80,vrcard2-48,5/30/2015,8:32:00,Anfiteatro Arena,49
445452,04EF7BBA7B3F80,vrcard2-24,4/25/2015,10:42:00,Anfiteatro Arena,49
445453,04F00BBA7B3F84,vrcard2-24,4/25/2015,10:42:00,Anfiteatro Arena,49
445454,04F049BA7B3F80,vrcard2-24,4/25/2015,10:42:00,Anfiteatro Arena,49
445455,04EFF7BA7B3F80,vrcard2-24,4/25/2015,10:46:00,Anfiteatro Arena,49
445456,04F0F3BA7B3F80,vrcard2-24,4/25/2015,10:46:00,Anfiteatro Arena,49
445457,04EA27BA7B3F80,vrcard2-24,4/25/2015,10:47:00,Anfiteatro Arena,49
445458,04F098BA7B3F80,vrcard2-24,4/25/2015,10:47:00,Anfiteatro Arena,49
445459,04E7B3BA7B3F80,vrcard2-24,4/25/2015,10:47:00,Anfiteatro Arena,49
445460,04E334BA7B3F80,vrcard2-24,4/25/2015,10:47:00,Anfiteatro Arena,49
445461,04FA93BA7B3F80,vrcard2-24,4/25/2015,10:47:00,Anfiteatro Arena,49
445462,045588523F3880,24 Ore,4/10/2015,14:16:00,Anfiteatro Arena,49
445463,04E8E1BA7B3F80,vrcard2-24,4/25/2015,10:47:00,Anfiteatro Arena,49
445464,04F73EBA7B3F80,vrcard2-24,4/25/2015,10:47:00,Anfiteatro Arena,49
445465,04FADBBA7B3F80,vrcard2-24,4/25/2015,10:47:00,Anfiteatro Arena,49
445466,04EA2ABA7B3F80,vrcard2-24,4/25/2015,10:47:00,Anfiteatro Arena,49
445467,04F94DBA7B3F80,vrcard2-24,4/25/2015,10:48:00,Anfiteatro Arena,49
445468,04DF16BA7B3F84,vrcard2-24,4/25/2015,10:48:00,Anfiteatro Arena,49
445469,04E6FEBA7B3F80,vrcard2-24,4/25/2015,10:48:00,Anfiteatro Arena,49
445470,04E610BA7B3F84,vrcard2-24,4/25/2015,10:48:00,Anfiteatro Arena,49
445471,04E0F3BA7B3F80,vrcard2-24,4/25/2015,10:48:00,Anfiteatro Arena,49
445472,0445AA72743380,vrcard2-48,4/25/2015,10:48:00,Anfiteatro Arena,49
445473,0448AA72743380,vrcard2-48,4/25/2015,10:48:00,Anfiteatro Arena,49
445474,04FA9FBA7B3F80,vrcard2-24,4/25/2015,10:48:00,Anfiteatro Arena,49
445475,04E062BA7B3F80,vrcard2-24,4/25/2015,10:49:00,Anfiteatro Arena,49
445476,04F4C8BA7B3F80,vrcard2-24,4/25/2015,10:49:00,Anfiteatro Arena,49
445477,04E9A9BA7B3F80,vrcard2-24,4/25/2015,10:49:00,Anfiteatro Arena,49
445478,04E6D2BA7B3F80,vrcard2-48,4/25/2015,10:49:00,Anfiteatro Arena,49
445479,04F0DBBA7B3F80,vrcard2-24,4/25/2015,10:50:00,Anfiteatro Arena,49
445480,04F0A5BA7B3F80,vrcard2-24,4/25/2015,10:50:00,Anfiteatro Arena,49
445481,0455AD72743380,vrcard2-48,4/25/2015,10:50:00,Anfiteatro Arena,49
445482,04AFAB72743380,vrcard2-48,4/25/2015,10:50:00,Anfiteatro Arena,49
445483,04F15DBA7B3F80,vrcard2-24,4/25/2015,11:19:00,Anfiteatro Arena,49
445484,04F1FFBA7B3F80,vrcard2-24,4/25/2015,11:19:00,Anfiteatro Arena,49
445485,04EE2EBA7B3F80,vrcard2-24,4/25/2015,11:20:00,Anfiteatro Arena,49
445486,045587523F3880,24 Ore,4/10/2015,14:16:00,Anfiteatro Arena,49
445487,04EEDDBA7B3F80,vrcard2-24,4/25/2015,11:20:00,Anfiteatro Arena,49
445488,04EE7DBA7B3F80,vrcard2-24,4/25/2015,11:20:00,Anfiteatro Arena,49
445489,04EE90BA7B3F80,vrcard2-24,4/25/2015,11:20:00,Anfiteatro Arena,49
445490,04EEBABA7B3F80,vrcard2-24,4/25/2015,11:21:00,Anfiteatro Arena,49
445491,04EEB5BA7B3F80,vrcard2-24,4/25/2015,11:21:00,Anfiteatro Arena,49
445492,04EE2FBA7B3F80,vrcard2-24,4/25/2015,11:21:00,Anfiteatro Arena,49
445493,04EF93BA7B3F80,vrcard2-24,4/25/2015,11:24:00,Anfiteatro Arena,49
445494,04EFBBBA7B3F80,vrcard2-24,4/25/2015,11:24:00,Anfiteatro Arena,49
445495,04EEFABA7B3F80,vrcard2-24,4/25/2015,11:24:00,Anfiteatro Arena,49
445496,04E2D9BA7B3F80,vrcard2-24,4/25/2015,11:24:00,Anfiteatro Arena,49
445497,04F360BA7B3F80,vrcard2-24,4/25/2015,11:24:00,Anfiteatro Arena,49
445498,04F458BA7B3F80,vrcard2-24,4/25/2015,11:24:00,Anfiteatro Arena,49
445499,04F054BA7B3F80,vrcard2-24,4/25/2015,11:25:00,Anfiteatro Arena,49
445500,04F188BA7B3F80,vrcard2-24,4/25/2015,11:25:00,Anfiteatro Arena,49
445501,04E587BA7B3F80,vrcard2-48,4/25/2015,11:25:00,Anfiteatro Arena,49
445502,04E586BA7B3F80,vrcard2-48,4/25/2015,11:25:00,Anfiteatro Arena,49
445503,048811BA7B3F80,vrcard2-24,5/29/2015,14:00:00,Anfiteatro Arena,49
445504,0494B0BA7B3F80,vrcard2-24,5/29/2015,14:00:00,Anfiteatro Arena,49
445505,04F5F1BA7B3F80,vrcard2-24,4/25/2015,11:52:00,Anfiteatro Arena,49
445506,04EF79BA7B3F80,vrcard2-24,4/25/2015,11:54:00,Anfiteatro Arena,49
445507,04E8C1BA7B3F80,vrcard2-24,4/25/2015,11:54:00,Anfiteatro Arena,49
445508,04E8BBBA7B3F80,vrcard2-24,4/25/2015,11:54:00,Anfiteatro Arena,49
445509,04E8BCBA7B3F80,vrcard2-24,4/25/2015,11:54:00,Anfiteatro Arena,49
445510,049BAEBA7B3F80,vrcard2-24,5/29/2015,13:48:00,Anfiteatro Arena,49
445511,049BF7BA7B3F80,vrcard2-24,5/29/2015,13:48:00,Anfiteatro Arena,49
445512,04E711BA7B3F84,vrcard2-24,4/25/2015,11:54:00,Anfiteatro Arena,49
445513,04EEC6BA7B3F80,vrcard2-24,4/25/2015,11:54:00,Anfiteatro Arena,49
445514,04EFC0BA7B3F80,vrcard2-24,4/25/2015,11:54:00,Anfiteatro Arena,49
445515,04EFECBA7B3F80,vrcard2-24,4/25/2015,11:54:00,Anfiteatro Arena,49
445516,044193523F3880,24 Ore,4/25/2015,11:55:00,Anfiteatro Arena,49
445517,044188523F3880,24 Ore,4/25/2015,11:55:00,Anfiteatro Arena,49
445518,04E4C6BA7B3F80,vrcard2-24,4/25/2015,11:55:00,Anfiteatro Arena,49
445519,04E4A7BA7B3F80,vrcard2-24,4/25/2015,11:55:00,Anfiteatro Arena,49
445520,04A49BBA7B3F80,vrcard2-24,5/29/2015,13:44:00,Anfiteatro Arena,49
445521,049B27BA7B3F80,vrcard2-24,5/29/2015,13:44:00,Anfiteatro Arena,49
445522,04E1A2BA7B3F80,vrcard2-24,4/25/2015,11:56:00,Anfiteatro Arena,49
445523,048BAA72743380,vrcard2-48,5/29/2015,13:42:00,Anfiteatro Arena,49
445524,0418AB72743381,vrcard2-48,5/29/2015,13:42:00,Anfiteatro Arena,49
445525,040D54BA7B3F81,vrcard2-48,5/29/2015,13:35:00,Anfiteatro Arena,49
445526,04088BBA7B3F81,vrcard2-48,5/29/2015,13:35:00,Anfiteatro Arena,49
445527,040288BA7B3F81,vrcard2-24,5/29/2015,13:34:00,Anfiteatro Arena,49
445528,048996BA7B3F80,vrcard2-24,5/29/2015,13:33:00,Anfiteatro Arena,49
445529,048D3ABA7B3F80,vrcard2-24,5/29/2015,13:32:00,Anfiteatro Arena,49
445530,048D95BA7B3F80,vrcard2-24,5/29/2015,13:32:00,Anfiteatro Arena,49
445531,048712BA7B3F80,vrcard2-24,5/29/2015,13:32:00,Anfiteatro Arena,49
445532,04966A523F3880,24 Ore,4/10/2015,14:18:00,Anfiteatro Arena,49
445533,049675523F3880,24 Ore,4/10/2015,14:18:00,Anfiteatro Arena,49
445534,049646523F3880,24 Ore,4/10/2015,14:20:00,Anfiteatro Arena,49
445535,04E173BA7B3F80,vrcard2-24,4/25/2015,11:56:00,Anfiteatro Arena,49
445536,04E80CBA7B3F84,vrcard2-24,4/25/2015,11:56:00,Anfiteatro Arena,49
445537,04E621BA7B3F80,vrcard2-24,4/25/2015,11:56:00,Anfiteatro Arena,49
445538,048E7EBA7B3F80,vrcard2-24,5/29/2015,13:27:00,Anfiteatro Arena,49
445539,048E8BBA7B3F80,vrcard2-24,5/29/2015,13:27:00,Anfiteatro Arena,49
445540,048D6BBA7B3F80,vrcard2-24,5/29/2015,13:27:00,Anfiteatro Arena,49
445541,04DE66BA7B3F80,vrcard2-48,4/25/2015,11:56:00,Anfiteatro Arena,49
445542,0417B872743381,vrcard2-48,4/25/2015,11:56:00,Anfiteatro Arena,49
445543,049651523F3880,24 Ore,4/10/2015,14:20:00,Anfiteatro Arena,49
445544,04E25ABA7B3F80,vrcard2-24,4/25/2015,11:58:00,Anfiteatro Arena,49
445545,049322BA7B3F84,vrcard2-24,5/29/2015,11:52:00,Anfiteatro Arena,49
445546,04936DBA7B3F80,vrcard2-24,5/29/2015,11:52:00,Anfiteatro Arena,49
445547,04DF21BA7B3F84,vrcard2-24,4/25/2015,11:58:00,Anfiteatro Arena,49
445548,04E1A3BA7B3F80,vrcard2-24,4/25/2015,11:58:00,Anfiteatro Arena,49
445549,04E0DABA7B3F80,vrcard2-24,4/25/2015,11:58:00,Anfiteatro Arena,49
445550,04EF7FBA7B3F80,vrcard2-24,4/25/2015,11:58:00,Anfiteatro Arena,49
445551,048ECABA7B3F80,vrcard2-24,5/29/2015,11:50:00,Anfiteatro Arena,49
445552,048EDCBA7B3F80,vrcard2-24,5/29/2015,11:50:00,Anfiteatro Arena,49
445553,04E8D9BA7B3F80,vrcard2-24,4/25/2015,11:59:00,Anfiteatro Arena,49
445554,04F0E7BA7B3F80,vrcard2-24,4/25/2015,11:59:00,Anfiteatro Arena,49
445555,04EF3BBA7B3F80,vrcard2-24,4/25/2015,11:59:00,Anfiteatro Arena,49
445556,048ED8BA7B3F80,vrcard2-24,5/29/2015,11:46:00,Anfiteatro Arena,49
445557,048ECFBA7B3F80,vrcard2-24,5/29/2015,11:46:00,Anfiteatro Arena,49
445558,04EE41BA7B3F80,vrcard2-24,4/25/2015,12:00:00,Anfiteatro Arena,49
445559,04EC80BA7B3F80,vrcard2-24,4/25/2015,12:00:00,Anfiteatro Arena,49
445560,0486F1BA7B3F80,vrcard2-24,5/29/2015,11:33:00,Anfiteatro Arena,49
445561,048FEFBA7B3F80,vrcard2-24,5/29/2015,11:33:00,Anfiteatro Arena,49
445562,04E65BBA7B3F80,vrcard2-24,4/25/2015,12:25:00,Anfiteatro Arena,49
445563,04F30DBA7B3F84,vrcard2-24,4/25/2015,12:25:00,Anfiteatro Arena,49
445564,044AE9523F3880,24 Ore,4/10/2015,14:22:00,Anfiteatro Arena,49
445565,044AE8523F3880,24 Ore,4/10/2015,14:22:00,Anfiteatro Arena,49
445566,04F3F3BA7B3F80,vrcard2-24,4/25/2015,12:26:00,Anfiteatro Arena,49
445567,04F3FDBA7B3F80,vrcard2-24,4/25/2015,12:26:00,Anfiteatro Arena,49
445568,04F2CFBA7B3F80,vrcard2-24,4/25/2015,12:27:00,Anfiteatro Arena,49
445569,04DECEBA7B3F80,vrcard2-24,4/25/2015,12:27:00,Anfiteatro Arena,49
445570,04872CBA7B3F80,vrcard2-24,5/29/2015,11:13:00,Anfiteatro Arena,49
445571,048720BA7B3F80,vrcard2-24,5/29/2015,11:13:00,Anfiteatro Arena,49
445572,04E835523F3880,72 Ore,4/10/2015,15:26:00,Anfiteatro Arena,49
445573,0412D1323C3C80,72 Ore,4/10/2015,15:26:00,Anfiteatro Arena,49
445574,04880FBA7B3F80,vrcard2-24,5/29/2015,11:02:00,Anfiteatro Arena,49
445575,048911BA7B3F84,vrcard2-24,5/29/2015,11:02:00,Anfiteatro Arena,49
445576,048827BA7B3F80,vrcard2-24,5/29/2015,11:02:00,Anfiteatro Arena,49
445577,0412D0323C3C80,72 Ore,4/10/2015,15:26:00,Anfiteatro Arena,49
445578,04DFD3523F3880,72 Ore,4/10/2015,15:26:00,Anfiteatro Arena,49
445579,04DFC8523F3880,72 Ore,4/10/2015,15:26:00,Anfiteatro Arena,49
445580,04DFEB523F3880,72 Ore,4/10/2015,15:40:00,Anfiteatro Arena,49
445581,04DFE0523F3880,72 Ore,4/10/2015,15:40:00,Anfiteatro Arena,49
445582,04E403523F3884,72 Ore,4/10/2015,15:42:00,Anfiteatro Arena,49
445583,04E410523F3884,72 Ore,4/10/2015,15:42:00,Anfiteatro Arena,49
445584,04DF63BA7B3F80,vrcard2-24,4/25/2015,12:34:00,Anfiteatro Arena,49
445585,040055BA7B3F81,vrcard2-24,6/4/2015,12:38:00,Anfiteatro Arena,49
445586,040F8FBA7B3F81,vrcard2-24,6/4/2015,12:38:00,Anfiteatro Arena,49
445587,04E1FCBA7B3F80,vrcard2-24,4/25/2015,12:34:00,Anfiteatro Arena,49
445588,04E729BA7B3F80,vrcard2-24,4/25/2015,12:34:00,Anfiteatro Arena,49
445589,04E055BA7B3F80,vrcard2-24,4/25/2015,12:34:00,Anfiteatro Arena,49
445590,04EF81BA7B3F80,vrcard2-24,4/25/2015,12:35:00,Anfiteatro Arena,49
445591,04EE12BA7B3F84,vrcard2-24,4/25/2015,12:35:00,Anfiteatro Arena,49
445592,04E850BA7B3F80,vrcard2-24,4/25/2015,12:35:00,Anfiteatro Arena,49
445593,04EE05BA7B3F84,vrcard2-24,4/25/2015,12:35:00,Anfiteatro Arena,49
445594,04EA40BA7B3F80,vrcard2-48,4/25/2015,13:00:00,Anfiteatro Arena,49
445595,04DF23BA7B3F84,vrcard2-24,4/25/2015,13:03:00,Anfiteatro Arena,49
445596,04E065BA7B3F80,vrcard2-24,4/25/2015,13:03:00,Anfiteatro Arena,49
445597,04F5F6BA7B3F80,vrcard2-24,4/25/2015,13:04:00,Anfiteatro Arena,49
445598,04F57DBA7B3F80,vrcard2-24,4/25/2015,13:04:00,Anfiteatro Arena,49
445599,04E60BBA7B3F84,vrcard2-24,4/25/2015,13:07:00,Anfiteatro Arena,49
445600,04E228BA7B3F80,vrcard2-24,4/25/2015,13:07:00,Anfiteatro Arena,49
445601,04969A523F3880,24 Ore,4/10/2015,15:46:00,Anfiteatro Arena,49
445602,0496A5523F3880,24 Ore,4/10/2015,15:46:00,Anfiteatro Arena,49
445603,04DF65BA7B3F80,vrcard2-24,4/25/2015,13:08:00,Anfiteatro Arena,49
445604,04E029BA7B3F80,vrcard2-24,4/25/2015,13:08:00,Anfiteatro Arena,49
445605,04CBB972743380,vrcard2-48,4/25/2015,13:10:00,Anfiteatro Arena,49
445606,049699523F3880,24 Ore,4/10/2015,15:46:00,Anfiteatro Arena,49
445607,04E188BA7B3F80,vrcard2-24,4/25/2015,13:10:00,Anfiteatro Arena,49
445608,04ECCABA7B3F80,vrcard2-24,4/25/2015,13:10:00,Anfiteatro Arena,49
445609,04E57DBA7B3F80,vrcard2-24,4/25/2015,13:46:00,Anfiteatro Arena,49
445610,04E0A2BA7B3F80,vrcard2-24,4/25/2015,13:46:00,Anfiteatro Arena,49
445611,04F886BA7B3F80,vrcard2-24,4/25/2015,13:46:00,Anfiteatro Arena,49
445612,04EB7EBA7B3F80,vrcard2-24,4/25/2015,13:48:00,Anfiteatro Arena,49
445613,04F4B8BA7B3F80,vrcard2-24,4/25/2015,13:48:00,Anfiteatro Arena,49
445614,04F319BA7B3F84,vrcard2-24,4/25/2015,13:48:00,Anfiteatro Arena,49
445615,04F89DBA7B3F80,vrcard2-24,4/25/2015,13:48:00,Anfiteatro Arena,49
445616,04F3C3BA7B3F80,vrcard2-24,4/25/2015,13:48:00,Anfiteatro Arena,49
445617,04F3CEBA7B3F80,vrcard2-24,4/25/2015,13:48:00,Anfiteatro Arena,49
445618,04E21ABA7B3F84,vrcard2-24,4/25/2015,13:48:00,Anfiteatro Arena,49
445619,04E214BA7B3F80,vrcard2-24,4/25/2015,13:48:00,Anfiteatro Arena,49
445620,04ECE8BA7B3F80,vrcard2-24,4/25/2015,13:49:00,Anfiteatro Arena,49
445621,04EC4DBA7B3F80,vrcard2-24,4/25/2015,13:49:00,Anfiteatro Arena,49
445622,04EFF9BA7B3F80,vrcard2-24,4/25/2015,13:49:00,Anfiteatro Arena,49
445623,04F602BA7B3F84,vrcard2-24,4/25/2015,13:49:00,Anfiteatro Arena,49
445624,04E2EEBA7B3F80,vrcard2-24,4/25/2015,13:49:00,Anfiteatro Arena,49
445625,04EE44BA7B3F80,vrcard2-24,4/25/2015,13:52:00,Anfiteatro Arena,49
445626,04E772BA7B3F80,vrcard2-24,4/25/2015,13:52:00,Anfiteatro Arena,49
445627,048654523F3880,24 Ore,4/10/2015,16:58:00,Anfiteatro Arena,49
445628,048630523F3880,24 Ore,4/10/2015,16:58:00,Anfiteatro Arena,49
445629,049327BA7B3F80,vrcard2-24,5/28/2015,14:45:00,Anfiteatro Arena,49
445630,04AD0B323C3C80,72 Ore,4/10/2015,17:03:00,Anfiteatro Arena,49
445631,04E829523F3880,72 Ore,4/10/2015,17:04:00,Anfiteatro Arena,49
445632,04E834523F3880,72 Ore,4/10/2015,17:04:00,Anfiteatro Arena,49
445633,04E0CDBA7B3F80,vrcard2-24,4/25/2015,13:56:00,Anfiteatro Arena,49
445634,04E0D3BA7B3F80,vrcard2-24,4/25/2015,13:56:00,Anfiteatro Arena,49
445635,04ED8CBA7B3F80,vrcard2-24,4/25/2015,14:22:00,Anfiteatro Arena,49
445636,04EB9ABA7B3F80,vrcard2-24,4/25/2015,14:22:00,Anfiteatro Arena,49
445637,040D70BA7B3F81,vrcard2-24,5/28/2015,14:39:00,Anfiteatro Arena,49
445638,04019DBA7B3F81,vrcard2-24,5/28/2015,14:39:00,Anfiteatro Arena,49
445639,042CCEBA7B3F81,vrcard2-24,5/28/2015,14:36:00,Anfiteatro Arena,49
445640,04FC39BA7B3F80,vrcard2-24,5/28/2015,14:36:00,Anfiteatro Arena,49
445641,04E0BCBA7B3F80,vrcard2-24,4/25/2015,14:27:00,Anfiteatro Arena,49
445642,04E1DEBA7B3F80,vrcard2-24,4/25/2015,14:27:00,Anfiteatro Arena,49
445643,04C4AC72743380,vrcard2-48,4/25/2015,14:28:00,Anfiteatro Arena,49
445644,04BAAC72743380,vrcard2-48,4/25/2015,14:29:00,Anfiteatro Arena,49
445645,04EF00BA7B3F84,vrcard2-24,4/25/2015,14:29:00,Anfiteatro Arena,49
445646,04F0A3BA7B3F80,vrcard2-24,4/25/2015,14:29:00,Anfiteatro Arena,49
445647,0428BA72743380,vrcard2-48,5/28/2015,14:28:00,Anfiteatro Arena,49
445648,0442B872743380,vrcard2-48,5/28/2015,14:28:00,Anfiteatro Arena,49
445649,040F71BA7B3F81,vrcard2-24,5/28/2015,14:25:00,Anfiteatro Arena,49
445650,040ED8BA7B3F81,vrcard2-24,5/28/2015,14:25:00,Anfiteatro Arena,49
445651,04E3C6BA7B3F80,vrcard2-24,4/25/2015,14:56:00,Anfiteatro Arena,49
445652,04E746BA7B3F80,vrcard2-24,4/25/2015,14:56:00,Anfiteatro Arena,49
445653,04E992BA7B3F80,vrcard2-24,4/25/2015,14:57:00,Anfiteatro Arena,49
445654,04E983BA7B3F80,vrcard2-24,4/25/2015,14:57:00,Anfiteatro Arena,49
445655,04F33EBA7B3F80,vrcard2-24,4/25/2015,14:57:00,Anfiteatro Arena,49
445656,04F244BA7B3F80,vrcard2-24,4/25/2015,14:57:00,Anfiteatro Arena,49
445657,04B2B472743380,vrcard2-48,5/28/2015,13:03:00,Anfiteatro Arena,49
445658,04AFB472743380,vrcard2-48,5/28/2015,13:03:00,Anfiteatro Arena,49
445659,04E70FBA7B3F84,vrcard2-24,4/25/2015,15:01:00,Anfiteatro Arena,49
445660,04F1C8BA7B3F80,vrcard2-24,4/25/2015,15:01:00,Anfiteatro Arena,49
445661,04EA51BA7B3F80,vrcard2-24,4/25/2015,15:02:00,Anfiteatro Arena,49
445662,04E564BA7B3F80,vrcard2-24,4/25/2015,15:02:00,Anfiteatro Arena,49
445663,04F19EBA7B3F80,vrcard2-24,4/25/2015,15:02:00,Anfiteatro Arena,49
445664,04F365BA7B3F80,vrcard2-24,4/25/2015,15:02:00,Anfiteatro Arena,49
445665,04E936BA7B3F80,vrcard2-24,4/25/2015,15:02:00,Anfiteatro Arena,49
445666,0496D8BA7B3F80,vrcard2-24,5/28/2015,12:49:00,Anfiteatro Arena,49
445667,049AB1BA7B3F80,vrcard2-24,5/28/2015,12:49:00,Anfiteatro Arena,49
445668,049A28BA7B3F80,vrcard2-24,5/28/2015,12:49:00,Anfiteatro Arena,49
445669,049C81BA7B3F80,vrcard2-24,5/28/2015,12:49:00,Anfiteatro Arena,49
445670,04F29CBA7B3F80,vrcard2-24,4/25/2015,15:27:00,Anfiteatro Arena,49
445671,04F246BA7B3F80,vrcard2-24,4/25/2015,15:27:00,Anfiteatro Arena,49
445672,04F5A8BA7B3F80,vrcard2-24,4/25/2015,15:27:00,Anfiteatro Arena,49
445673,04F4BFBA7B3F80,vrcard2-24,4/25/2015,15:27:00,Anfiteatro Arena,49
445674,044BAE72743380,vrcard2-48,4/25/2015,15:28:00,Anfiteatro Arena,49
445675,049910BA7B3F84,vrcard2-24,5/28/2015,12:39:00,Anfiteatro Arena,49
445676,049A21BA7B3F80,vrcard2-24,5/28/2015,12:39:00,Anfiteatro Arena,49
445677,047BB072743380,vrcard2-48,4/25/2015,15:28:00,Anfiteatro Arena,49
445678,04E3F8BA7B3F80,vrcard2-48,4/25/2015,15:30:00,Anfiteatro Arena,49
445679,04EE30BA7B3F80,vrcard2-48,4/25/2015,15:30:00,Anfiteatro Arena,49
445680,0403ACBA7B3F81,vrcard2-24,5/28/2015,12:31:00,Anfiteatro Arena,49
445681,04F29FBA7B3F80,vrcard2-24,4/25/2015,15:33:00,Anfiteatro Arena,49
445682,04F269BA7B3F80,vrcard2-24,4/25/2015,15:33:00,Anfiteatro Arena,49
445683,04E778BA7B3F80,vrcard2-24,4/25/2015,15:34:00,Anfiteatro Arena,49
445684,04E5FABA7B3F80,vrcard2-24,4/25/2015,15:34:00,Anfiteatro Arena,49
445685,049DCEBA7B3F80,vrcard2-24,6/4/2015,12:31:00,Anfiteatro Arena,49
445686,04EA3EBA7B3F80,vrcard2-24,4/25/2015,15:34:00,Anfiteatro Arena,49
445687,049DE6BA7B3F80,vrcard2-24,6/4/2015,12:31:00,Anfiteatro Arena,49
445688,04EAEDBA7B3F80,vrcard2-24,4/25/2015,15:35:00,Anfiteatro Arena,49
445689,04EA99BA7B3F80,vrcard2-24,4/25/2015,15:35:00,Anfiteatro Arena,49
445690,0498FDBA7B3F80,vrcard2-24,5/28/2015,11:05:00,Anfiteatro Arena,49
445691,049777BA7B3F80,vrcard2-24,5/28/2015,11:05:00,Anfiteatro Arena,49
445692,04E3B272743380,vrcard2-48,6/4/2015,12:30:00,Anfiteatro Arena,49
445693,042CB772743380,vrcard2-48,6/4/2015,12:30:00,Anfiteatro Arena,49
445694,048A4ABA7B3F80,vrcard2-24,5/28/2015,11:04:00,Anfiteatro Arena,49
445695,049A3ABA7B3F80,vrcard2-24,5/28/2015,11:04:00,Anfiteatro Arena,49
445696,04E1FDBA7B3F80,vrcard2-24,4/25/2015,15:36:00,Anfiteatro Arena,49
445697,04E20CBA7B3F84,vrcard2-24,4/25/2015,15:36:00,Anfiteatro Arena,49
445698,04F15EBA7B3F80,vrcard2-24,4/25/2015,16:02:00,Anfiteatro Arena,49
445699,04F374BA7B3F80,vrcard2-24,4/25/2015,16:02:00,Anfiteatro Arena,49
445700,049A81BA7B3F80,vrcard2-24,5/28/2015,10:54:00,Anfiteatro Arena,49
445701,049A82BA7B3F80,vrcard2-24,5/28/2015,10:54:00,Anfiteatro Arena,49
445702,049A87BA7B3F80,vrcard2-24,5/28/2015,10:54:00,Anfiteatro Arena,49
445703,04EA7ABA7B3F80,vrcard2-24,4/25/2015,16:03:00,Anfiteatro Arena,49
445704,04F60BBA7B3F84,vrcard2-24,4/25/2015,16:03:00,Anfiteatro Arena,49
445705,049A88BA7B3F80,vrcard2-24,5/28/2015,10:50:00,Anfiteatro Arena,49
445706,049909BA7B3F80,vrcard2-24,5/28/2015,10:50:00,Anfiteatro Arena,49
